更新时间,#genre#
哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
哈哈炫动,http://ha.xushining.com:50000/udp/225.1.1.62:5002$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源
三沙卫视,http://wouu.net:9977/udp/239.93.42.58:5140$订阅源
CCTV-2 财经,http://ha.xushining.com:50000/udp/225.1.1.133:5002$订阅源
CCTV-3 综艺,http://ha.xushining.com:50000/udp/225.1.1.158:5002$订阅源
CCTV-4 中文国际,http://ha.xushining.com:50000/udp/225.1.1.150:5002$订阅源
CCTV-5 体育,http://ha.xushining.com:50000/udp/225.1.1.160:5002$订阅源
CCTV-6 电影,http://ha.xushining.com:50000/udp/225.1.1.195:5002$订阅源
CCTV-7 国防军事,http://ha.xushining.com:50000/udp/225.1.1.138:5002$订阅源
CCTV-8 电视剧,http://ha.xushining.com:50000/udp/225.1.1.196:5002$订阅源
CCTV-9 纪录,http://ha.xushining.com:50000/udp/225.1.1.119:5002$订阅源
CCTV-10 科教,http://ha.xushining.com:50000/udp/225.1.1.140:5002$订阅源
CCTV-11 戏曲,http://ha.xushining.com:50000/udp/225.1.2.192:5002$订阅源
CCTV-12 社会与法,http://ha.xushining.com:50000/udp/225.1.1.142:5002$订阅源
CCTV-13 新闻,http://ha.xushining.com:50000/udp/225.1.2.193:5002$订阅源
CCTV-14 少儿,http://ha.xushining.com:50000/udp/225.1.1.144:5002$订阅源
CCTV-15 音乐,http://ha.xushining.com:50000/udp/225.1.2.194:5002$订阅源
CCTV-16 奥林匹克,http://ha.xushining.com:50000/udp/225.1.2.237:5002$订阅源
CCTV-17 农业农村,http://ha.xushining.com:50000/udp/225.1.2.52:5002$订阅源
CHC动作电影,http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+$组播源
CHC动作电影,http://ha.xushining.com:50000/udp/225.1.1.215:5002$订阅源
CHC动作电影,https://pi.0472.org/chc/dz.m3u8$订阅源
CHC动作电影,http://11.xmyxc.cn/api/php/yy.php?id=1382745096$订阅源
CHC家庭影院,http://ha.xushining.com:50000/udp/225.1.1.213:5002$订阅源
CHC家庭影院,http://218.76.32.193:9901/tsfile/live/1018_1.m3u8$订阅源
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$订阅源
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$订阅源
农林卫视,http://tvbox6.com/tv/bfgd.php?id=122$订阅源
农林卫视,http://112.234.23.155:9901/tsfile/live/1012_1.m3u8$订阅源
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8105&tk=2aca1ad9a849$订阅源
安多卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6296&tk=2aca1ad9a849$订阅源
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9381&tk=2aca1ad9a849$订阅源
康巴卫视,http://60.255.240.247:8090/live/kbwsH264_2000.m3u8$订阅源
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5450&tk=2aca1ad9a849$订阅源
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8$订阅源
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6181&tk=2aca1ad9a849$订阅源
大湾区卫视,http://182.92.109.190:1668/migu720/migu720.php?id=dwqws$订阅源
都市剧场,http://ha.xushining.com:50000/udp/225.1.1.146:5002$订阅源
环球旅游,http://ha.xushining.com:50000/udp/225.1.2.200:5002$订阅源
动漫秀场,http://223.166.234.19:7777/tsfile/live/1052_1.m3u8$订阅源
动漫秀场,http://60.2.190.206:4000/udp/239.253.93.225:6403$订阅源
动漫秀场,http://ha.xushining.com:50000/udp/225.1.1.134:5002$订阅源
黑莓动画,http://112.102.217.173:9003//hls/100/index.m3u8$订阅源
黑莓动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7068&tk=2aca1ad9a849$订阅源
黑莓电影,http://112.102.217.173:9003//hls/99/index.m3u8$订阅源
五星体育,http://60.164.128.167:8029/rtp/239.255.29.45:8231$组播源
五星体育,http://61.173.144.157:9901/tsfile/live/1010_1.m3u8$订阅源
五星体育,http://223.166.234.149:7777/tsfile/live/1030_1.m3u8$订阅源
五星体育,http://223.166.234.19:7777/tsfile/live/1030_1.m3u8$订阅源
东方影视,http://z.b.bkpcp.top/m.php?id=shys$订阅源
东方影视,http://223.166.234.19:7777/tsfile/live/1028_1.m3u8$订阅源
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1285&tk=2aca1ad9a849$订阅源
东方财经,http://nas.hssvm.com:8888/udp/225.1.1.87:5002$订阅源
东方财经,http://223.166.234.19:7777/tsfile/live/1031_1.m3u8$订阅源
东方财经,http://223.166.234.149:7777/tsfile/live/1031_1.m3u8$订阅源
法治天地,http://60.255.240.247:8090/live/fztx_4000.m3u8$订阅源
第一财经,http://223.166.234.149:7777/tsfile/live/1029_1.m3u8$订阅源
第一财经,http://www.a-1.top:35455/itv/5000000010000027146.m3u8?cdn=bestzb$订阅源
第一财经,http://223.166.234.19:7777/tsfile/live/1029_1.m3u8$订阅源
浙江新闻,http://183.136.148.214:9901/tsfile/live/1011_1.m3u8$订阅源
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7099&tk=2aca1ad9a849$订阅源
浙江少儿,http://183.136.148.214:9901/tsfile/live/1012_1.m3u8$订阅源
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800$订阅源
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800$订阅源
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800$订阅源
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800$订阅源
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800$订阅源
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880$订阅源
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800$订阅源
呼市新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800$订阅源
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800$订阅源
鄂尔多斯新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800$订阅源
巴彦淖尔新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800$订阅源
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800$订阅源
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800$订阅源
CGTN英语,https://0472.org/hls/cgtn.m3u8$订阅源
CGTN记录,https://0472.org/hls/cgtnd.m3u8$订阅源
CGTN俄语,https://0472.org/hls/cgtne.m3u8$订阅源
CGTN法语,https://0472.org/hls/cgtnf.m3u8$订阅源
CGTN西语,https://0472.org/hls/cgtnx.m3u8$订阅源
CGTN阿语,https://0472.org/hls/cgtna.m3u8$订阅源
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8$订阅源
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8$订阅源
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8$订阅源
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8$订阅源
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8$订阅源
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8$订阅源
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8$订阅源
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8$订阅源
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8$订阅源
TVBS-新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$订阅源
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8$订阅源
中天亞洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8$订阅源
中天新聞台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$订阅源
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8$订阅源
千禧經典台(HK),http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8$订阅源
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8$订阅源
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$订阅源
日本全天新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8$订阅源
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8$订阅源
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源
無線新聞台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$订阅源
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8$订阅源
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8$订阅源
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$订阅源
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS$订阅源
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$订阅源
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8$订阅源
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8$订阅源
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8$订阅源
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$订阅源
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$订阅源
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$订阅源
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8$订阅源
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8$订阅源
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8$订阅源
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8$订阅源
AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8$订阅源
i-Fun 動漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8$订阅源
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8$订阅源
Now爆谷台,http://aktv.top/AKTV/live/aktv2/now-1/AKTV.m3u8$订阅源
viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8$订阅源
viutv6 96,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8$订阅源
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$订阅源
東森新聞,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8$订阅源
Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8$订阅源
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8$订阅源
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8$订阅源
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8$订阅源
Love Nature HD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8$订阅源
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8$订阅源
NHK東京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8$订阅源
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8$订阅源
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8$订阅源
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8$订阅源
ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8$订阅源
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8$订阅源
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$订阅源
無線衛星新聞台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8$订阅源
请阅读,https://liuliuliu.tv/api/channels/1997/stream$订阅源
yuanzl77.github.io,https://liuliuliu.tv/api/channels/233/stream$订阅源
免费提供,http://eastscreen.tv/ooooo.php?id=CCTV16-4k$订阅源
更新日期,https://gitlab.com/lr77/IPTV/-/raw/main/%E4%B8%BB%E8%A7%92.mp4$订阅源
2024-12-07,https://gitlab.com/lr77/IPTV/-/raw/main/%E8%B5%B7%E9%A3%8E%E4%BA%86.mp4$订阅源
海峡卫视,http://182.92.109.190:1668/migu720/migu720.php?id=hxws$订阅源
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$订阅源
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv$订阅源
凤凰资讯,http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$组播源
凤凰资讯,http://60.164.128.167:8029/rtp/239.255.30.70:8231$组播源
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8$订阅源
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234$订阅源
凤凰资讯,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu002-golive.flv$订阅源
凤凰香港,http://60.164.128.167:8029/rtp/239.255.30.123:8231$组播源
凤凰香港,http://www.lebaobei.top:6868/rtp/239.255.30.123:8231$组播源
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$订阅源
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231$订阅源
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5588&tk=2aca1ad9a849$订阅源
凤凰卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=phoenixtv_hd$订阅源
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$订阅源
TVBS欢乐,https://litv.zapi.us.kg/?id=4gtv-4gtv068$订阅源
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$订阅源-1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$订阅源-1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$订阅源-1920x1080
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8$订阅源
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$订阅源
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2005&tk=2aca1ad9a849$订阅源
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$订阅源
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$订阅源-1920x1080
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$订阅源
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8$订阅源
东森综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvzhonghe$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源
东森电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvmovie$订阅源
靖天资讯,https://litv.zapi.us.kg/?id=4gtv-4gtv065$订阅源
靖洋卡通,https://litv.zapi.us.kg/?id=4gtv-4gtv057$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8$订阅源
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv$订阅源
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8$订阅源
CHC高清电影,http://ha.xushining.com:50000/udp/225.1.1.214:5002$订阅源
靖天映画,https://litv.zapi.us.kg/?id=4gtv-4gtv055$订阅源
靖天映画,http://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv055/litv-pc/4gtv-4gtv055-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564000000000-dur=40000000-seq=78214100.ts$订阅源
靖天映画,http://litv.zapi.us.kg/?id=4gtv-4gtv055$订阅源
靖天戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv058$订阅源
靖天戏剧,http://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv058/litv-pc/4gtv-4gtv058-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564000000000-dur=40000000-seq=78214100.ts$订阅源
靖天戏剧,https://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv058/litv-pc/4gtv-4gtv058-avc1_6000000=1-mp4a_134000_zho=8-begin=3128563960000000-dur=40000000-seq=78214099.ts$订阅源
广东综艺,http://58.252.12.164:8000/rtp/239.77.0.245:5146$组播源
广东影视,http://58.252.12.164:8000/udp/239.77.0.217:5146$订阅源
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5599&tk=2aca1ad9a849$订阅源
新闻综合,http://61.173.144.157:9901/tsfile/live/1000_1.m3u8$订阅源
新闻综合,http://112.102.217.173:9003//hls/1/index.m3u8$订阅源
上海教育,http://223.166.234.19:7777/tsfile/live/1033_1.m3u8$订阅源
上海教育,http://223.166.234.149:7777/tsfile/live/1033_1.m3u8$订阅源
上海教育,http://61.173.144.157:9901/tsfile/live/1007_1.m3u8$订阅源
ABN_China_(720p),https://mediaserver.abnvideos.com/streams/abnchina.m3u8$订阅源
Bread_TV面包台_(720p),https://video.bread-tv.com:8091/hls-live24/online/index.m3u8$订阅源
douyu8,http://epg.112114.xyz/douyu/4332$订阅源
douyu9,http://epg.112114.xyz/douyu/6140589$订阅源
douyu15,http://epg.112114.xyz/douyu/8770422$订阅源
douyu19,http://epg.112114.xyz/douyu/747764$订阅源
douyu20,http://epg.112114.xyz/douyu/52787$订阅源
douyu24,http://epg.112114.xyz/douyu/36337$订阅源
douyu25,http://epg.112114.xyz/douyu/8814650$订阅源
douyu28,http://epg.112114.xyz/douyu/263824$订阅源
douyu44,http://epg.112114.xyz/douyu/323876$订阅源
Foochow_Children_TV,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8$订阅源
Foochow_TV-1_News,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8$订阅源
Foochow_TV-2_TV_Series,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8$订阅源
Foochow_TV-3_Life,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8$订阅源
Fusung_News_TV,http://stream8.jlntv.cn/fs/sd/live.m3u8$订阅源
VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8$订阅源-1920x1080
万州三峡移民_(576p)_[Not_24/7],http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8$订阅源
万州影视_(576p)_[Not_24/7],http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8$订阅源
万州科教_(576p),http://123.146.162.24:8013/tslslive/URetCnP/hls/live_sd.m3u8$订阅源
万州综合_(576p)_[Not_24/7],http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8$订阅源
中国气象_(576p)_[Not_24/7],http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8$订阅源
丰宁综合,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8$订阅源
云南_Ⅰ_文山公共台_(1080p),http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv$订阅源
云南_Ⅰ_文山综合台_(1080p)_[Not_24/7],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv$订阅源
刘德华,http://epg.112114.xyz/douyu/2516864$订阅源
半岛新闻_(1080p),https://live-hls-web-aje.getaj.net/AJE/01.m3u8$订阅源
南京信息_(720p),https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8$订阅源
南京娱乐_(720p),https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8$订阅源
南京少儿_(720p)_[Not_24/7],https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$订阅源
南京新闻综合_(720p),https://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8$订阅源
南京生活_(720p),https://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8$订阅源
四川_Ⅰ_巴中综合台_(1080p)_[Not_24/7],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv$订阅源
奇妙电视_(720p),http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8$订阅源
宇哥电影,http://epg.112114.xyz/douyu/413573$订阅源
宿州公共_(1080p)_[Not_24/7],http://live.ahsz.tv/video/s10001-ggpd/index.m3u8$订阅源
宿州新闻综合_(1080p)_[Not_24/7],http://live.ahsz.tv/video/s10001-szzh/index.m3u8$订阅源
宿州科教_(1080p)_[Not_24/7],http://live.ahsz.tv/video/s10001-kxjy/index.m3u8$订阅源
巴中公共_(1080p)_[Not_24/7],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8$订阅源
巴中综合_(1080p)_[Not_24/7],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8$订阅源
文山综合_(1080p)_[Not_24/7],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8$订阅源
星空卫视_(576p),http://218.202.220.2:5000/nn_live.ts?id=STARTV$订阅源
晋中公共_(1080p)_[Not_24/7],http://jzlive.jztvnews.com:90/live/jzgg.m3u8$订阅源
晋中综合_(1080p),http://jzlive.jztvnews.com:90/live/jzzh.m3u8$订阅源
林正英,http://epg.112114.xyz/douyu/218859$订阅源
欧美大片1,http://epg.112114.xyz/douyu/20415$订阅源
欧美大片2,http://epg.112114.xyz/douyu/2793084$订阅源
欧美大片3,http://epg.112114.xyz/douyu/9249162$订阅源
武汉外语_(576p),http://stream.appwuhan.com/6tzb/sd/live.m3u8$订阅源
武汉文体_(480p),http://stream.appwuhan.com/5tzb/sd/live.m3u8$订阅源
武汉经济_(360p),http://stream.appwuhan.com/4tzb/sd/live.m3u8$订阅源
武进新闻_(576p)_[Not_24/7],https://live.wjyanghu.com/live/CH1.m3u8$订阅源
武进生活_(576p)_[Not_24/7],https://live.wjyanghu.com/live/CH2.m3u8$订阅源
江津文化旅游_(576p),http://222.179.155.21:1935/ch2.m3u8$订阅源
江津新闻综合_(480p),http://222.179.155.21:1935/ch1.m3u8$订阅源
江津经济生活_(480p),http://222.179.155.21:1935/ch0.m3u8$订阅源
江苏_Ⅰ_连云港公共_(480p)_[Not_24/7],https://live.lyg1.com/ggpd/sd/live.m3u8$订阅源
江苏_Ⅰ_连云港综合_(480p)_[Not_24/7],https://live.lyg1.com/zhpd/sd/live.m3u8$订阅源
河北公共,http://60.7.56.33:4000/rtp/239.253.92.175:6005$组播源
河北农民,http://60.7.56.33:4000/rtp/239.253.92.176:6006$组播源
河北都市,http://60.7.56.33:4000/rtp/239.253.92.172:6002$组播源
河源公共_(540p),https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8$订阅源
河源综合_(540p),https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8$订阅源
浙江公共_(1080p)_[Not_24/7],https://ct-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$订阅源
漳州新闻综合_(720p)_[Not_24/7],https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8$订阅源
石家庄娱乐,http://60.7.56.33:4000/rtp/239.253.92.93:8120$组播源
石家庄生活,http://60.7.56.33:4000/rtp/239.253.92.94:8121$组播源
石家庄都市,http://60.7.56.33:4000/rtp/239.253.92.95:8122$组播源
福州广播电视台新闻综合频道_(FZTV-1)_(1080p),http://live.zohi.tv/video/s10001-fztv-1/index.m3u8$订阅源
福州广播电视台都市生活频道_(FZTV-3)_(1080p),http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源
福州电视台少儿频道_(FZTV-少儿)_(1080p),http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源
万州影视文艺_(576p),http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8$订阅源
万州科教频道_(576p),http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8$订阅源
万州综合频道_(576p),http://123.146.162.24:8017/iTXwrGs/800/live.m3u8$订阅源
粤语电影2,http://epg.112114.xyz/douyu/6566671$订阅源
粤语电影3,http://epg.112114.xyz/douyu/1226741$订阅源
红牛REDBULL_TV_(720p),https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8$订阅源
美国中文电视_(406p)_[Not_24/7],https://jpts.sinovision.net/livestream.m3u8$订阅源
荣昌综合_(404p)_[Not_24/7],http://183.64.181.25:40023/rongchang01.m3u8$订阅源
西青新闻综合_(1080p)_[Not_24/7],http://221.238.209.44:81/hls/live1.m3u8$订阅源
贝爷影厅,http://epg.112114.xyz/douyu/252802$订阅源
